Time (h),Batch ID,Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K)
130.4,43,18.1,6.5659,297.96
130.6,43,18.135,6.569,297.96
130.8,43,18.173,6.5494,297.98
131.0,43,18.213,6.5173,298.0
131.2,43,18.252,6.4826,298.02
131.4,43,18.292,6.4558,298.03
131.6,43,18.331,6.4411,298.03
131.8,43,18.368,6.441,298.03
132.0,43,18.404,6.4542,298.02
132.2,43,18.439,6.4531,298.0
132.4,43,18.473,6.4572,297.98
132.6,43,18.506,6.4662,297.97
132.8,43,18.538,6.478,297.95
133.0,43,18.571,6.4883,297.94
133.2,43,18.602,6.4997,297.96
133.4,43,18.635,6.5102,297.94
133.6,43,18.667,6.5183,297.99
133.8,43,18.7,6.5201,297.97
134.0,43,18.733,6.5178,297.96
134.2,43,18.766,6.5116,297.95
134.4,43,18.8,6.5088,297.95
134.6,43,18.835,6.5049,297.97
134.8,43,18.869,6.5056,297.96
135.0,43,18.901,6.5101,297.95
135.2,43,18.935,6.5126,297.97
135.4,43,18.968,6.5146,297.97
135.6,43,19.002,6.5188,297.96
135.8,43,19.036,6.5202,297.95
136.0,43,19.068,6.5207,297.95
136.2,43,19.101,6.5181,297.97
136.4,43,19.134,6.5129,297.96
136.6,43,19.167,6.505,297.95
136.8,43,19.199,6.4963,297.94
137.0,43,19.231,6.4909,297.96
137.2,43,19.262,6.4893,297.95
137.4,43,19.293,6.49,297.98
137.6,43,19.323,6.4911,297.96
137.8,43,19.353,6.4951,297.94
138.0,43,19.381,6.5024,297.95
138.2,43,19.411,6.5132,297.92
138.4,43,19.44,6.521,297.96
138.6,43,19.47,6.5277,297.94
138.8,43,19.5,6.5291,298.01
139.0,43,19.529,6.5271,297.98
139.2,43,19.559,6.5199,297.95
139.4,43,19.59,6.5081,297.99
139.6,43,19.62,6.4947,297.96
139.8,43,19.65,6.4812,297.94
140.0,43,19.68,6.4729,297.96
140.2,43,19.709,6.4735,297.93
140.4,43,19.737,6.4818,297.98
140.6,43,19.765,6.4937,297.95
140.8,43,19.792,6.508,297.91
141.0,43,19.818,6.52,297.93
141.2,43,19.845,6.5288,297.89
141.4,43,19.872,6.5297,297.95
141.6,43,19.9,6.5203,297.92
141.8,43,19.929,6.5055,298.03
142.0,43,19.957,6.4907,298.0
142.2,43,19.984,6.4831,297.95
142.4,43,20.01,6.4812,297.91
142.6,43,20.036,6.486,297.95
142.8,43,20.062,6.4922,297.9
143.0,43,20.087,6.4998,297.96
143.2,43,20.112,6.5074,297.92
143.4,43,20.137,6.5128,298.01
143.6,43,20.161,6.5163,297.96
143.8,43,20.188,6.5138,297.92
144.0,43,20.214,6.5085,297.96
144.2,43,20.24,6.4997,297.92
144.4,43,20.265,6.4937,298.01
144.6,43,20.29,6.49,297.97
144.8,43,20.315,6.4904,297.92
145.0,43,20.339,6.4903,297.96
145.2,43,20.363,6.4927,297.92
145.4,43,20.387,6.4975,298.0
145.6,43,20.41,6.507,297.95
145.8,43,20.433,6.5139,298.08
146.0,43,20.455,6.5208,298.02
146.2,43,20.479,6.5237,297.95
146.4,43,20.502,6.5204,297.89
146.6,43,20.526,6.5112,297.92
146.8,43,20.55,6.4981,297.87
147.0,43,20.573,6.489,297.94
147.2,43,20.595,6.4846,297.88
147.4,43,20.616,6.4869,297.95
147.6,43,20.637,6.4932,297.89
147.8,43,20.659,6.5001,298.02
148.0,43,20.689,6.503,297.94
148.2,43,20.666,6.5382,298.12
148.4,43,20.643,6.5643,298.04
148.6,43,20.622,6.5678,297.95
148.8,43,20.602,6.5614,298.02
149.0,43,20.581,6.5501,297.95
149.2,43,20.561,6.5366,298.08
149.4,43,20.542,6.5231,298.0
149.6,43,20.522,6.5105,297.92
149.8,43,20.502,6.4985,297.97
150.0,43,20.482,6.4881,297.9
150.2,43,20.467,6.5107,298.01
150.4,43,20.453,6.5302,297.94
150.6,43,20.438,6.5478,298.12
150.8,43,20.423,6.5659,298.02
151.0,43,20.408,6.5838,297.93
151.2,43,20.394,6.6014,298.01
151.4,43,20.379,6.6188,297.93
151.6,43,20.364,6.6357,298.1
151.8,43,20.349,6.6522,298.0
152.0,43,20.334,6.6678,297.9
152.2,43,20.319,6.6433,297.98
152.4,43,20.304,6.6197,297.9
152.6,43,20.289,6.597,298.07
152.8,43,20.274,6.5754,297.98
153.0,43,20.258,6.5545,297.89
153.2,43,20.243,6.5341,297.97
153.4,43,20.228,6.5226,297.9
153.6,43,20.213,6.5115,298.07
153.8,43,20.198,6.5009,297.98
154.0,43,20.183,6.4909,297.89
154.2,43,20.168,6.4857,297.99
154.4,43,20.153,6.4875,297.91
154.6,43,20.137,6.4954,298.1
154.8,43,20.121,6.5041,298.0
155.0,43,20.105,6.5122,297.9
155.2,43,20.089,6.5158,298.0
155.4,43,20.074,6.5131,297.92
155.6,43,20.059,6.5051,298.12
155.8,43,20.044,6.4958,298.02
156.0,43,20.029,6.4892,297.93
156.2,43,20.014,6.4875,298.03
156.4,43,19.999,6.4905,297.94
156.6,43,19.983,6.4973,298.15
156.8,43,19.967,6.5055,298.04
157.0,43,19.951,6.5122,297.93
157.2,43,19.936,6.5144,298.02
157.4,43,19.921,6.5112,297.93
157.6,43,19.906,6.5044,298.13
157.8,43,19.891,6.4968,298.02
158.0,43,19.876,6.4911,297.91
158.2,43,19.861,6.4894,298.0
158.4,43,19.845,6.4922,297.91
158.6,43,19.83,6.4984,298.1
158.8,43,19.814,6.5062,297.99
159.0,43,19.799,6.5125,297.88
159.2,43,19.783,6.5144,297.97
159.4,43,19.768,6.5106,297.88
159.6,43,19.754,6.5031,298.08
159.8,43,19.739,6.4953,297.96
160.0,43,19.724,6.4902,297.86
160.2,43,19.688,6.4874,297.93
160.4,43,19.652,6.4907,297.85
160.6,43,19.616,6.4977,297.97
160.8,43,19.579,6.5066,297.87
161.0,43,19.543,6.5135,298.08
161.2,43,19.507,6.5151,297.95
161.4,43,19.472,6.5106,298.3
161.6,43,19.437,6.502,298.11
161.8,43,19.402,6.4931,297.94
162.0,43,19.367,6.4881,298.1
162.2,43,19.331,6.489,297.96
162.4,43,19.296,6.4947,297.85
162.6,43,19.261,6.5028,297.91
162.8,43,19.226,6.5105,297.84
163.0,43,19.191,6.515,297.95
163.2,43,19.156,6.5128,297.87
163.4,43,19.122,6.5055,297.99
163.6,43,19.088,6.4967,297.89
163.8,43,19.054,6.4899,298.09
164.0,43,19.019,6.4877,297.95
164.2,43,18.985,6.4903,297.85
164.4,43,18.95,6.497,297.91
164.6,43,18.916,6.505,297.83
164.8,43,18.882,6.5119,297.94
165.0,43,18.848,6.5142,297.87
165.2,43,18.814,6.5118,297.98
165.4,43,18.781,6.5052,297.89
165.6,43,18.747,6.4974,298.08
165.8,43,18.714,6.4915,297.95
166.0,43,18.681,6.4895,297.85
166.2,43,18.648,6.493,297.91
166.4,43,18.614,6.4999,297.83
166.6,43,18.581,6.508,297.94
166.8,43,18.547,6.5133,297.87
167.0,43,18.515,6.5135,297.98
167.2,43,18.482,6.5081,297.89
167.4,43,18.45,6.4999,298.07
167.6,43,18.417,6.4925,297.95
167.8,43,18.385,6.4894,297.85
168.0,43,18.352,6.4914,297.91
168.2,43,18.32,6.4978,297.83
168.4,43,18.287,6.506,297.94
168.6,43,18.255,6.5114,297.87
168.8,43,18.223,6.5124,297.97
169.0,43,18.191,6.5082,297.88
169.2,43,18.159,6.501,298.06
169.4,43,18.128,6.4941,297.93
169.6,43,18.096,6.4904,298.23
169.8,43,18.064,6.4913,298.05
170.0,43,18.032,6.4963,297.9
170.2,43,18.012,6.5328,298.01
170.4,43,17.992,6.557,297.89
170.6,43,17.972,6.5776,298.15
170.8,43,17.952,6.596,297.98
171.0,43,17.932,6.6129,297.86
171.2,43,17.912,6.6286,297.96
171.4,43,17.891,6.6433,297.85
171.6,43,17.871,6.6569,298.1
171.8,43,17.851,6.6694,297.94
172.0,43,17.83,6.6813,298.4
172.2,43,17.809,6.6517,298.13
172.4,43,17.789,6.6239,297.92
172.6,43,17.768,6.5974,298.11
172.8,43,17.748,6.5724,297.93
173.0,43,17.727,6.549,298.35
173.2,43,17.706,6.5357,298.07
173.4,43,17.686,6.523,297.87
173.6,43,17.666,6.5108,298.02
173.8,43,17.646,6.4991,297.86
174.0,43,17.625,6.489,298.24
174.2,43,17.605,6.4853,297.98
174.4,43,17.584,6.4896,297.81
174.6,43,17.563,6.4997,297.95
174.8,43,17.542,6.5102,297.87
175.0,43,17.521,6.5156,298.03
175.2,43,17.501,6.5135,297.9
175.4,43,17.481,6.5057,298.19
175.6,43,17.461,6.4961,298.0
175.8,43,17.44,6.4892,297.86
176.0,43,17.42,6.488,297.96
176.2,43,17.4,6.4923,297.84
176.4,43,17.379,6.5009,298.11
176.6,43,17.358,6.5098,297.93
176.8,43,17.338,6.514,298.41
177.0,43,17.317,6.5124,298.12
177.2,43,17.297,6.506,297.9
177.4,43,17.278,6.4976,298.08
177.6,43,17.258,6.4909,297.91
177.8,43,17.237,6.4886,298.33
178.0,43,17.217,6.4917,298.07
178.2,43,17.197,6.4981,297.88
178.4,43,17.176,6.5061,298.05
178.6,43,17.156,6.5118,297.89
178.8,43,17.136,6.5136,298.27
179.0,43,17.116,6.5095,298.04
179.2,43,17.096,6.5022,297.86
179.4,43,17.077,6.4947,298.02
179.6,43,17.057,6.4903,297.88
179.8,43,17.037,6.4909,298.23
180.0,43,17.017,6.4959,298.02
180.2,43,16.997,6.5032,297.86
180.4,43,16.977,6.5098,298.02
180.6,43,16.958,6.5125,297.88
180.8,43,16.938,6.5102,298.23
181.0,43,16.919,6.5038,298.03
181.2,43,16.899,6.4966,297.87
181.4,43,16.88,6.4917,298.02
181.6,43,16.86,6.4914,297.89
181.8,43,16.841,6.4953,298.24
182.0,43,16.821,6.5013,298.03
182.2,43,16.801,6.5069,297.87
182.4,43,16.782,6.5091,298.02
182.6,43,16.763,6.5081,297.89
182.8,43,16.743,6.5047,298.22
183.0,43,16.724,6.5003,298.04
183.2,43,16.705,6.496,297.88
183.4,43,16.686,6.494,298.03
183.6,43,16.667,6.4948,297.91
183.8,43,16.647,6.4985,298.22
184.0,43,16.628,6.5022,298.04
184.2,43,16.608,6.506,297.89
184.4,43,16.589,6.5083,298.02
184.6,43,16.57,6.5074,297.9
184.8,43,16.551,6.5041,298.19
185.0,43,16.532,6.4997,298.03
185.2,43,16.513,6.496,297.89
185.4,43,16.494,6.4946,298.01
185.6,43,16.475,6.4961,297.9
185.8,43,16.456,6.4996,298.17
186.0,43,16.437,6.5031,298.01
186.2,43,16.418,6.5058,297.88
186.4,43,16.399,6.5069,297.99
186.6,43,16.381,6.5052,297.88
186.8,43,16.362,6.5022,298.14
187.0,43,16.343,6.4983,297.99
187.2,43,16.325,6.4956,297.86
187.4,43,16.306,6.4949,297.98
187.6,43,16.287,6.4965,297.87
187.8,43,16.268,6.4994,298.13
188.0,43,16.249,6.502,297.98
188.2,43,16.231,6.5046,297.85
188.4,43,16.212,6.5058,297.97
188.6,43,16.193,6.5056,297.86
188.8,43,16.175,6.5036,298.12
189.0,43,16.156,6.5004,297.97
189.2,43,16.138,6.4978,297.84
189.4,43,16.119,6.4963,297.96
189.6,43,16.101,6.4964,297.86
189.8,43,16.082,6.4977,298.11
190.0,43,16.064,6.501,297.97
190.2,43,16.045,6.5329,297.85
190.4,43,16.027,6.5549,297.97
190.6,43,16.009,6.5742,297.86
190.8,43,15.991,6.5922,298.14
191.0,43,15.973,6.6091,297.97
191.2,43,15.955,6.6254,297.84
191.4,43,15.936,6.641,297.96
191.6,43,15.918,6.6564,297.84
191.8,43,15.899,6.6714,298.15
192.0,43,15.881,6.6858,297.97
192.2,43,15.862,6.6589,297.83
192.4,43,15.844,6.6337,297.98
192.6,43,15.825,6.6104,297.85
192.8,43,15.806,6.5881,298.2
193.0,43,15.788,6.5668,298.0
193.2,43,15.769,6.5462,297.85
193.4,43,15.751,6.5327,298.01
193.6,43,15.732,6.5198,297.88
193.8,43,15.714,6.5076,298.26
194.0,43,15.695,6.4959,298.05
194.2,43,15.677,6.4861,297.88
194.4,43,15.658,6.4807,298.08
194.6,43,15.639,6.4807,297.92
194.8,43,15.62,6.4858,298.34
195.0,43,15.6,6.4933,298.1
195.2,43,15.58,6.5018,297.91
195.4,43,15.561,6.5097,298.11
195.6,43,15.541,6.5149,297.94
195.8,43,15.522,6.5174,298.37
196.0,43,15.503,6.515,298.13
196.2,43,15.485,6.5092,297.94
196.4,43,15.466,6.5017,298.12
196.6,43,15.448,6.4943,297.97
196.8,43,15.429,6.488,297.85
197.0,43,15.411,6.4834,297.96
197.2,43,15.392,6.482,297.86
197.4,43,15.373,6.4837,298.13
197.6,43,15.353,6.4913,297.97
197.8,43,15.333,6.5003,297.84
198.0,43,15.314,6.51,297.97
198.2,43,15.294,6.518,297.86
198.4,43,15.275,6.5216,298.16
198.6,43,15.257,6.521,297.99
198.8,43,15.238,6.5154,297.85
199.0,43,15.22,6.5069,298.0
199.2,43,15.202,6.4984,297.87
199.4,43,15.184,6.4901,298.21
199.6,43,15.166,6.4833,298.02
199.8,43,15.147,6.4783,297.86
200.0,43,15.128,6.4771,298.03
200.2,43,15.104,6.4782,297.89
200.4,43,15.08,6.4816,298.26
200.6,43,15.055,6.4874,298.05
200.8,43,15.031,6.4958,297.89
201.0,43,15.006,6.5053,298.06
201.2,43,14.982,6.5132,297.92
201.4,43,14.957,6.5234,298.29
201.6,43,14.933,6.532,298.11
201.8,43,14.91,6.5344,297.93
202.0,43,14.887,6.5329,298.12
202.2,43,14.865,6.5264,297.99
202.4,43,14.843,6.5148,297.87
202.6,43,14.822,6.5019,297.98
202.8,43,14.8,6.4895,297.87
203.0,43,14.779,6.4801,298.12
203.2,43,14.757,6.475,297.97
203.4,43,14.735,6.4746,297.84
203.6,43,14.712,6.4767,297.95
203.8,43,14.689,6.4845,297.87
204.0,43,14.666,6.4954,298.0
204.2,43,14.643,6.5077,297.89
204.4,43,14.619,6.521,298.14
204.6,43,14.597,6.5286,297.98
204.8,43,14.574,6.5308,297.86
205.0,43,14.553,6.5267,297.95
205.2,43,14.532,6.5185,297.85
205.4,43,14.511,6.5069,298.08
205.6,43,14.49,6.4947,297.94
205.8,43,14.469,6.4846,298.34
206.0,43,14.447,6.4781,298.12
206.2,43,14.426,6.4762,297.93
206.4,43,14.404,6.4788,298.1
206.6,43,14.382,6.4861,297.95
206.8,43,14.36,6.4942,297.84
207.0,43,14.338,6.5037,297.93
207.2,43,14.315,6.5133,297.85
207.4,43,14.293,6.5214,297.97
207.6,43,14.272,6.5259,297.88
207.8,43,14.251,6.5244,298.1
208.0,43,14.23,6.5177,297.97
208.2,43,14.209,6.5082,297.85
208.4,43,14.189,6.4979,297.95
208.6,43,14.169,6.4889,297.87
208.8,43,14.148,6.482,297.99
209.0,43,14.127,6.4782,297.9
209.2,43,14.106,6.4778,298.1
209.4,43,14.085,6.4824,297.99
209.6,43,14.063,6.4905,297.89
209.8,43,14.041,6.4994,297.98
210.0,43,14.02,6.507,297.89
210.2,43,13.998,6.5428,298.09
210.4,43,13.977,6.5742,297.97
210.6,43,13.956,6.5988,297.86
210.8,43,13.936,6.6196,297.96
211.0,43,13.916,6.6382,297.87
211.2,43,13.896,6.6553,298.1
211.4,43,13.875,6.6716,297.99
211.6,43,13.855,6.6872,297.89
211.8,43,13.834,6.702,298.02
212.0,43,13.813,6.7166,297.93
212.2,43,13.793,6.687,298.19
212.4,43,13.772,6.6596,298.08
212.6,43,13.751,6.6339,297.96
212.8,43,13.73,6.6096,297.87
213.0,43,13.71,6.587,297.95
213.2,43,13.689,6.5651,297.87
213.4,43,13.668,6.5439,298.08
213.6,43,13.648,6.5295,297.98
213.8,43,13.628,6.5158,297.88
214.0,43,13.607,6.5027,298.0
214.2,43,13.587,6.4902,297.91
214.4,43,13.567,6.4813,298.17
214.6,43,13.546,6.478,298.06
214.8,43,13.525,6.4809,297.94
215.0,43,13.504,6.4891,298.09
215.2,43,13.482,6.5038,297.99
215.4,43,13.461,6.5178,297.88
215.6,43,13.44,6.5267,297.98
215.8,43,13.419,6.5282,297.89
216.0,43,13.399,6.5203,298.1
216.2,43,13.379,6.507,297.99
216.4,43,13.36,6.4943,297.88
216.6,43,13.34,6.4846,297.99
216.8,43,13.32,6.481,297.9
217.0,43,13.299,6.4852,298.14
217.2,43,13.279,6.4953,298.02
217.4,43,13.258,6.5067,297.89
217.6,43,13.238,6.5164,298.02
217.8,43,13.218,6.5197,297.92
218.0,43,13.198,6.5165,298.2
218.2,43,13.178,6.5079,298.07
218.4,43,13.159,6.4971,297.94
218.6,43,13.139,6.4883,298.09
218.8,43,13.12,6.484,297.98
219.0,43,13.1,6.4856,297.88
219.2,43,13.08,6.492,297.97
219.4,43,13.06,6.5011,297.88
219.6,43,13.04,6.5092,298.09
219.8,43,13.02,6.5161,297.98
220.0,43,13.001,6.5179,297.87
220.2,43,12.981,6.5144,297.98
220.4,43,12.962,6.5061,297.89
220.6,43,12.943,6.4962,298.13
220.8,43,12.924,6.4885,298.01
221.0,43,12.905,6.4855,297.89
221.2,43,12.885,6.4877,298.01
221.4,43,12.866,6.4941,297.91
221.6,43,12.846,6.503,298.18
221.8,43,12.827,6.513,298.03
222.0,43,12.807,6.5189,297.9
222.2,43,12.788,6.5176,298.02
222.4,43,12.77,6.5101,297.92
222.6,43,12.751,6.4995,298.18
222.8,43,12.732,6.4901,298.04
223.0,43,12.714,6.4847,297.91
223.2,43,12.695,6.4858,298.03
223.4,43,12.676,6.4927,297.93
223.6,43,12.656,6.5039,298.2
223.8,43,12.637,6.514,298.06
224.0,43,12.619,6.5185,297.93
224.2,43,12.6,6.5159,298.07
224.4,43,12.582,6.508,297.96
224.6,43,12.563,6.4976,297.86
224.8,43,12.545,6.4891,297.93
225.0,43,12.527,6.4855,297.85
225.2,43,12.508,6.4889,297.97
225.4,43,12.49,6.4962,297.88
225.6,43,12.471,6.5046,298.09
225.8,43,12.453,6.5098,297.97
226.0,43,12.434,6.5121,297.86
226.2,43,12.416,6.5105,297.95
226.4,43,12.398,6.5058,297.87
226.6,43,12.38,6.5001,297.99
226.8,43,12.362,6.4953,297.9
227.0,43,12.344,6.4932,298.11
227.2,43,12.326,6.4947,297.98
227.4,43,12.308,6.4992,297.87
227.6,43,12.29,6.5045,297.96
227.8,43,12.272,6.5085,297.86
228.0,43,12.254,6.5086,298.07
228.2,43,12.236,6.5059,297.95
228.4,43,12.218,6.5012,297.84
228.6,43,12.201,6.4968,297.94
228.8,43,12.183,6.4946,297.86
229.0,43,12.166,6.495,297.99
229.2,43,12.148,6.4977,297.89
229.4,43,12.13,6.5014,298.11
229.6,43,12.112,6.5052,297.98
229.8,43,12.095,6.5073,297.87
230.0,43,12.077,6.507,297.96
230.2,43,12.06,6.533,297.86
230.4,43,12.043,6.5484,298.08
230.6,43,12.025,6.5641,297.95
230.8,43,12.008,6.5794,297.84
231.0,43,11.991,6.5944,297.95
0.2,44,0.001,6.571,297.75
0.4,44,0.00099954,6.5502,297.9
0.6,44,0.00099907,6.5294,297.87
0.8,44,0.00099861,6.5104,298.1
1.0,44,0.00099813,6.4921,298.01
1.2,44,0.00099765,6.4795,297.94
1.4,44,0.00099714,6.4791,298.11
1.6,44,0.00099659,6.4915,298.03
1.8,44,0.00099604,6.5074,297.96
2.0,44,0.00099549,6.5181,297.92
2.2,44,0.00099497,6.5196,298.03
2.4,44,0.00099447,6.5109,297.99
2.6,44,0.00099399,6.4963,297.95
2.8,44,0.0009935,6.4849,297.93
3.0,44,0.00099299,6.4832,298.03
3.2,44,0.00099242,6.4904,298.0
3.4,44,0.00099185,6.5033,297.98
3.6,44,0.00099128,6.5151,297.96
3.8,44,0.00099072,6.5184,297.96
4.0,44,0.0009902,6.5103,297.96
4.2,44,0.00098968,6.4965,297.97
4.4,44,0.00098915,6.4858,297.98
4.6,44,0.00098861,6.4842,297.99
4.8,44,0.00098804,6.4915,298.0
5.0,44,0.00098746,6.503,298.01
5.2,44,0.0009869,6.5125,298.02
5.4,44,0.00098635,6.5142,298.03
5.6,44,0.00098582,6.5086,298.04
5.8,44,0.0009853,6.499,298.05
6.0,44,0.00098478,6.49,298.05
6.2,44,0.00098424,6.4888,298.06
6.4,44,0.00098369,6.4934,298.07
6.6,44,0.00098312,6.4994,298.07
6.8,44,0.00098255,6.5029,298.07
7.0,44,0.00098199,6.5058,298.07
7.2,44,0.00098143,6.5066,298.08
7.4,44,0.00098088,6.504,298.08
7.6,44,0.00098033,6.4998,298.08
7.8,44,0.00097979,6.4944,298.08
8.0,44,0.00097923,6.4909,298.08
8.2,44,0.00097865,6.4928,298.09
8.4,44,0.00097807,6.4981,298.09
8.6,44,0.00097748,6.5041,298.09
8.8,44,0.0009769,6.5083,298.09
9.0,44,0.00097633,6.5067,298.1
9.2,44,0.00097576,6.5027,298.1
9.4,44,0.0009752,6.4955,298.12
9.6,44,0.00097463,6.4911,298.12
9.8,44,0.00097404,6.4904,298.12
10.0,44,0.00097344,6.4949,298.12
10.2,44,0.00097283,6.5004,298.13
10.4,44,0.00097222,6.5038,298.14
10.6,44,0.00097162,6.5043,298.15
10.8,44,0.00097102,6.5021,298.15
11.0,44,0.00097042,6.4953,298.16
11.2,44,0.00096981,6.491,298.15
11.4,44,0.00096919,6.4887,298.14
11.6,44,0.00096855,6.4903,298.14
11.8,44,0.0009679,6.4935,298.13
12.0,44,0.00096724,6.4971,298.14
12.2,44,0.00096652,6.4989,298.15
12.4,44,0.0009658,6.4992,298.14
12.6,44,0.00096508,6.4977,298.1
12.8,44,0.00096436,6.4954,298.09
13.0,44,0.00096363,6.492,298.08
13.2,44,0.00096288,6.4881,298.09
13.4,44,0.00096212,6.4848,298.1
13.6,44,0.00096134,6.4834,298.12
13.8,44,0.00096053,6.4857,298.13
14.0,44,0.00095971,6.5022,298.06
14.2,44,0.00095889,6.5374,297.92
14.4,44,0.00095811,6.5664,298.84
14.6,44,0.00095746,6.569,298.5
14.8,44,0.00095688,6.5451,298.26
15.0,44,0.00095636,6.4985,298.09
15.2,44,0.00095585,6.4586,298.0
15.4,44,0.00095528,6.4449,297.95
15.6,44,0.00095466,6.4601,297.93
15.8,44,0.000954,6.4887,298.52
16.0,44,0.00095336,6.5165,298.38
16.2,44,0.00095251,6.5153,298.37
16.4,44,0.00095168,6.505,298.39
16.6,44,0.00095085,6.4945,298.37
16.8,44,0.00095001,6.4871,298.36
17.0,44,0.00094915,6.4851,298.33
17.2,44,0.00094828,6.4856,298.32
17.4,44,0.00094739,6.4881,298.29
17.6,44,0.00094648,6.4914,298.26
17.8,44,0.00094556,6.4957,298.25
18.0,44,0.00094463,6.4986,298.21
18.2,44,0.00094371,6.5015,298.17
18.4,44,0.00094279,6.5038,298.15
18.6,44,0.00094187,6.5044,298.12
18.8,44,0.00094096,6.5065,298.09
19.0,44,0.00094005,6.5093,298.09
19.2,44,0.00093916,6.5105,298.08
19.4,44,0.00093828,6.5094,298.08
19.6,44,0.00093741,6.5066,298.08
19.8,44,0.00093655,6.5046,298.09
20.0,44,0.0009357,6.5021,298.1
20.2,44,0.0009346,6.4716,298.22
20.4,44,0.00093347,6.4438,298.35
20.6,44,0.00093225,6.4252,298.46
20.8,44,0.00093094,6.4133,298.55
21.0,44,0.00092952,6.4053,298.56
21.2,44,0.00092797,6.3999,298.57
21.4,44,0.00092637,6.3968,298.57
21.6,44,0.00092478,6.3952,298.55
21.8,44,0.00092319,6.3945,298.55
22.0,44,0.00092161,6.3941,298.56
22.2,44,0.00092002,6.3937,298.54
22.4,44,0.00091845,6.3939,298.52
22.6,44,0.00091687,6.3951,298.46
22.8,44,0.00091531,6.3963,298.39
23.0,44,0.00091375,6.397,298.35
23.2,44,0.00091219,6.3981,298.3
23.4,44,0.00091065,6.3989,298.23
23.6,44,0.0009091,6.3993,298.18
23.8,44,0.00090756,6.3989,298.17
24.0,44,0.00090603,6.3982,298.1
24.2,44,0.019146,6.4402,297.72
24.4,44,0.039914,6.4805,300.09
24.6,44,0.060661,6.5166,299.43
24.8,44,0.08165,6.5486,298.76
25.0,44,0.10282,6.5762,298.3
25.2,44,0.12383,6.5965,297.95
25.4,44,0.14493,6.5982,299.63
25.6,44,0.16549,6.57,299.14
25.8,44,0.18674,6.5244,298.62
26.0,44,0.20912,6.474,298.26
26.2,44,0.23202,6.4432,298.02
26.4,44,0.25535,6.4418,297.85
26.6,44,0.27911,6.4633,299.01
26.8,44,0.3028,6.491,298.71
27.0,44,0.32664,6.5179,298.38
27.2,44,0.35069,6.5406,298.16
27.4,44,0.37533,6.5557,298.02
27.6,44,0.40051,6.5407,297.9
27.8,44,0.42611,6.5043,298.78
28.0,44,0.45209,6.4695,298.53
28.2,44,0.47356,6.453,298.33
28.4,44,0.4958,6.4604,298.18
28.6,44,0.51916,6.48,298.09
28.8,44,0.54283,6.5008,298.04
29.0,44,0.56698,6.5198,297.99
29.2,44,0.59153,6.5337,297.96
29.4,44,0.61684,6.5374,297.93
29.6,44,0.64248,6.527,298.6
29.8,44,0.66926,6.5051,298.47
30.0,44,0.6963,6.4826,298.33
30.2,44,0.72401,6.4725,298.22
30.4,44,0.75195,6.4771,298.15
30.6,44,0.78048,6.4909,298.11
30.8,44,0.80941,6.5071,298.07
31.0,44,0.83823,6.5201,298.04
31.2,44,0.86725,6.5258,298.01
31.4,44,0.89674,6.5212,298.0
31.6,44,0.92635,6.5074,297.99
31.8,44,0.95651,6.4923,297.99
32.0,44,0.98667,6.484,297.98
32.2,44,1.0146,6.483,297.99
32.4,44,1.0431,6.4888,297.99
32.6,44,1.0711,6.4988,297.99
32.8,44,1.1001,6.5083,297.99
33.0,44,1.13,6.5153,297.99
33.2,44,1.1603,6.5165,297.98
33.4,44,1.1911,6.5117,297.98
33.6,44,1.2218,6.4999,297.99
33.8,44,1.2533,6.4889,297.98
34.0,44,1.2852,6.4832,297.98
34.2,44,1.3171,6.4855,297.99
34.4,44,1.3492,6.4938,298.0
34.6,44,1.3813,6.5046,298.01
34.8,44,1.4134,6.5115,298.01
35.0,44,1.4461,6.5146,298.02
35.2,44,1.4783,6.5125,298.02
35.4,44,1.5108,6.5063,298.01
35.6,44,1.544,6.499,298.01
35.8,44,1.5776,6.4922,297.99
36.0,44,1.6115,6.4878,297.98
36.2,44,1.6443,6.4896,297.98
36.4,44,1.6773,6.4962,297.97
36.6,44,1.7107,6.5041,297.97
36.8,44,1.7443,6.5112,297.97
37.0,44,1.7776,6.5147,297.97
37.2,44,1.8107,6.5126,297.97
37.4,44,1.8437,6.5055,297.96
37.6,44,1.8773,6.4967,297.96
37.8,44,1.9108,6.4894,297.97
38.0,44,1.9441,6.4855,297.97
38.2,44,1.9774,6.4876,297.97
38.4,44,2.0113,6.4945,297.97
38.6,44,2.0451,6.5028,297.98
38.8,44,2.0791,6.5096,297.99
39.0,44,2.1134,6.5138,298.0
39.2,44,2.1481,6.5135,298.0
39.4,44,2.183,6.509,298.0
39.6,44,2.2173,6.5014,298.0
39.8,44,2.2515,6.4941,298.0
40.0,44,2.2865,6.4897,298.0
40.2,44,2.3211,6.4895,298.0
40.4,44,2.3561,6.4928,297.99
40.6,44,2.3908,6.4988,297.98
40.8,44,2.4258,6.5052,297.97
41.0,44,2.4619,6.5098,297.97
41.2,44,2.4984,6.5123,297.98
41.4,44,2.5358,6.5112,297.98
41.6,44,2.5732,6.5059,297.98
41.8,44,2.6103,6.4997,297.99
42.0,44,2.6477,6.4945,298.0
42.2,44,2.6853,6.4908,298.01
42.4,44,2.7227,6.4901,298.0
42.6,44,2.7603,6.4921,297.99
42.8,44,2.7983,6.4971,297.98
43.0,44,2.836,6.5008,297.98
43.2,44,2.8738,6.5064,297.98
43.4,44,2.9114,6.5103,297.98
